published,price,type
1813-07-29,12,calculated
1813-08-05,11.5,calculated
1813-08-12,11,calculated
1813-08-19,11.5,calculated
1813-08-26,11.5,calculated
1813-09-02,11.5,calculated
1813-09-09,11.5,calculated
1813-09-16,11.5,calculated
1813-09-23,11.5,calculated
1813-09-30,12,calculated
1813-10-07,12,calculated
1813-10-14,12,calculated
1813-10-21,12,calculated
1813-10-28,12,calculated
1813-11-04,13,calculated
1813-11-11,13,calculated
1813-11-18,15,calculated
1813-11-25,14.5,calculated
1813-12-02,13.5,calculated
1813-12-09,13.5,calculated
1813-12-16,12.5,calculated
1813-12-23,13,calculated
1813-12-30,14.5,calculated
1814-01-06,13.5,calculated
1814-01-13,13,calculated
1814-01-20,14,calculated
1814-01-27,13.5,calculated
1814-02-03,13.5,calculated
1814-02-10,13.5,calculated
1814-02-17,13,calculated
1814-02-24,13,calculated
1814-03-03,12.5,calculated
1814-03-10,12,calculated
1814-03-17,12.5,calculated
1814-03-24,12,calculated
1814-03-31,12,calculated
1814-04-07,12.5,calculated
1814-04-14,12.5,calculated
1814-04-21,12,calculated
1814-04-28,12.5,calculated
1814-05-05,12,calculated
1814-05-12,12,calculated
1814-05-19,11.5,calculated
1814-05-26,11.5,calculated
1814-06-02,12.5,calculated
1814-06-09,13,calculated
1814-06-16,13,calculated
1814-06-23,12.5,calculated
1814-06-30,12,calculated
1814-07-07,12,calculated
1814-07-14,11.5,calculated
1814-07-21,11,calculated
1814-07-28,10.5,calculated
1814-08-04,10.5,calculated
1814-08-11,10,calculated
1814-08-18,10,calculated
1814-08-25,10.5,calculated
1814-08-31,10.5,calculated
1814-09-07,10.5,calculated
1814-09-15,10,calculated
1814-09-22,10,calculated
1814-09-29,10,calculated
1814-10-06,9.5,calculated
1814-10-13,9.5,calculated
1814-10-20,10,calculated
1814-10-27,10,calculated
1814-11-03,10,calculated
1814-11-10,10,calculated
1814-11-17,7,calculated
1814-11-24,10,calculated
1814-12-01,9.5,calculated
1814-12-08,10,calculated
1814-12-15,10,calculated
1814-12-22,10,calculated
1814-12-29,10,calculated
1815-01-05,10,calculated
1815-01-12,9.5,calculated
1815-01-19,10,calculated
1815-01-26,10,calculated
1815-02-02,10,calculated
1815-02-09,10,calculated
1815-02-16,10,calculated
1815-02-23,10,calculated
1815-03-02,10,calculated
1815-03-09,10,calculated
1815-03-16,9.5,calculated
1815-03-23,10,calculated
1815-03-30,10.5,calculated
1815-04-06,11,calculated
1815-04-13,11,calculated
1815-04-20,11,calculated
1815-04-27,10.5,calculated
1815-05-04,11,calculated
1815-05-11,11,calculated
1815-05-18,11.5,calculated
1815-05-25,11.5,calculated
1815-06-01,11.5,calculated
1815-06-08,11.5,calculated
1815-06-22,12.5,calculated
1815-06-29,13,calculated
1815-07-06,13.5,calculated
1815-07-13,13,calculated
1815-07-20,12,calculated
1815-07-27,11.5,calculated
1815-08-03,12,calculated
1815-08-10,12.5,calculated
1815-08-17,12,calculated
1815-08-24,11.5,calculated
1815-08-31,11.5,calculated
1815-09-07,11.5,calculated
1815-09-14,11.5,calculated
1815-09-21,11.5,calculated
1815-09-28,11.5,calculated
1815-10-05,11.5,calculated
1815-10-12,12,calculated
1815-10-19,12.5,calculated
1815-10-26,12.5,calculated
1815-11-02,12.5,calculated
1815-11-09,13,calculated
1815-11-16,13,calculated
1815-11-23,13,calculated
1815-11-30,13,calculated
1815-12-07,13,calculated
1815-12-14,13,calculated
1815-12-21,13,calculated
1815-12-28,13,calculated
1816-01-04,13,calculated
1816-01-11,13,calculated
1816-01-18,13,calculated
1816-01-25,13,calculated
1816-02-01,13,calculated
1816-02-08,13,calculated
1816-02-15,13.5,calculated
1816-02-22,13.5,calculated
1816-02-29,13.5,calculated
1816-03-07,13.5,calculated
1816-03-14,13.5,calculated
1816-03-21,14,calculated
1816-03-28,14,calculated
1816-04-04,14.5,calculated
1816-04-11,14,calculated
1816-04-18,14.5,calculated
1816-04-25,14.5,calculated
1816-05-02,14.5,calculated
1816-05-09,14.5,calculated
1816-05-16,14.5,calculated
1816-05-23,14.5,calculated
1816-05-30,14.5,calculated
1816-06-06,15,calculated
1816-06-13,15,calculated
1816-06-20,15.5,calculated
1816-06-27,17,calculated
1816-07-04,19.5,calculated
1816-07-11,20.5,calculated
1816-07-18,22,calculated
1816-07-25,21.5,calculated
1816-08-01,21,calculated
1816-08-08,22.5,calculated
1816-08-15,21.5,calculated
1816-08-22,21.5,calculated
1816-08-29,22.5,calculated
1816-09-05,19.5,calculated
1816-09-12,20.5,calculated
1816-09-19,20.5,calculated
1816-09-26,21.5,calculated
1816-10-03,20.5,calculated
1816-10-10,21,calculated
1816-10-17,22.5,calculated
1816-10-24,21.5,calculated
1816-10-31,23,calculated
1816-11-07,23,calculated
1816-11-14,23,calculated
1816-11-21,23.5,calculated
1816-11-28,26.5,calculated
1816-12-05,27,calculated
1816-12-12,26.5,calculated
1816-12-19,25.5,calculated
1816-12-26,24.5,calculated
1817-01-02,25,calculated
1817-01-09,22.5,calculated
1817-01-16,23,calculated
1817-01-23,23,calculated
1817-01-30,24,calculated
1817-02-06,25,calculated
1817-02-13,24.5,calculated
1817-02-20,25.5,calculated
1817-02-27,25,calculated
1817-03-06,24.5,calculated
1817-03-13,24,calculated
1817-03-20,25.5,calculated
1817-03-27,27,calculated
1817-04-03,29,calculated
1817-04-10,29.5,calculated
1817-04-17,31,calculated
1817-04-24,36.5,calculated
1817-05-01,37,calculated
1817-05-08,38,calculated
1817-05-15,36.5,calculated
1817-05-22,34.5,calculated
1817-05-29,32,calculated
1817-05-29,34,fixed
1817-06-05,32.5,calculated
1817-06-05,34,fixed
1817-06-12,33.5,calculated
1817-06-12,36,fixed
1817-06-19,36,calculated
1817-06-19,39,fixed
1817-06-26,35,calculated
1817-06-26,39,fixed
1817-07-03,34,fixed
1817-07-10,34,fixed
1817-07-17,34,fixed
1817-07-24,32,fixed
1817-07-31,30,fixed
1817-08-07,28,fixed
1817-08-14,28,fixed
1817-08-21,20,calculated
1817-08-21,21,fixed
1817-08-28,20,calculated
1817-08-28,21,fixed
1817-09-04,20.5,calculated
1817-09-04,21,fixed
1817-09-11,19,calculated
1817-09-11,20,fixed
1817-09-18,20,calculated
1817-09-18,21,fixed
1817-09-25,20.5,calculated
1817-09-25,21,fixed
1817-10-02,20,calculated
1817-10-02,21,fixed
1817-10-09,20,calculated
1817-10-09,21,fixed
1817-10-16,20,calculated
1817-10-16,21,fixed
1817-10-23,21,calculated
1817-10-23,22,fixed
1817-10-30,22,calculated
1817-10-30,23,fixed
1817-11-06,23,calculated
1817-11-06,23,fixed
1817-11-13,21.5,calculated
1817-11-13,21,fixed
1817-11-20,22,calculated
1817-11-20,22,fixed
1817-11-27,20.5,calculated
1817-11-27,21,fixed
1817-12-04,20.5,calculated
1817-12-04,21,fixed
1817-12-11,20.5,calculated
1817-12-11,21,fixed
1817-12-18,22,calculated
1817-12-18,22,fixed
1817-12-25,21.5,calculated
1817-12-25,21,fixed
1818-01-01,20.5,calculated
1818-01-01,21,fixed
1818-01-08,19.5,calculated
1818-01-08,19,fixed
1818-01-15,19,calculated
1818-01-15,19,fixed
1818-01-22,18,calculated
1818-01-22,18,fixed
1818-01-29,17,calculated
1818-01-29,17,fixed
1818-02-05,16,calculated
1818-02-05,16,fixed
1818-02-12,17,calculated
1818-02-12,17,fixed
1818-02-19,17,calculated
1818-02-19,17,fixed
1818-02-26,18,calculated
1818-02-26,18,fixed
1818-03-05,17,calculated
1818-03-05,17,fixed
1818-03-12,17,calculated
1818-03-12,17,fixed
1818-03-19,16,calculated
1818-03-19,16,fixed
1818-03-26,16,calculated
1818-03-26,16,fixed
1818-04-02,16,calculated
1818-04-02,16,fixed
1818-04-09,16,calculated
1818-04-09,16,fixed
1818-04-16,15,calculated
1818-04-16,15,fixed
1818-04-23,14,calculated
1818-04-23,14,fixed
1818-04-30,13,calculated
1818-04-30,13,fixed
1818-05-07,12,calculated
1818-05-07,12,fixed
1818-05-14,13,calculated
1818-05-14,13,fixed
1818-05-21,14,calculated
1818-05-21,14,fixed
1818-05-28,13,calculated
1818-05-28,13,fixed
1818-06-04,14,calculated
1818-06-04,14,fixed
1818-06-11,14,calculated
1818-06-11,14,fixed
1818-06-18,16,calculated
1818-06-18,16,fixed
1818-06-25,15,calculated
1818-06-25,15,fixed
1818-07-02,14,calculated
1818-07-02,14,fixed
1818-07-09,13,calculated
1818-07-09,13,fixed
1818-07-16,14,calculated
1818-07-16,14,fixed
1818-07-23,15,calculated
1818-07-23,15,fixed
1818-07-30,14,calculated
1818-07-30,14,fixed
1818-08-06,14,calculated
1818-08-06,14,fixed
1818-08-13,14,calculated
1818-08-13,14,fixed
1818-08-20,14,calculated
1818-08-20,14,fixed
1818-08-27,13,calculated
1818-08-27,13,fixed
1818-09-03,13,calculated
1818-09-03,13,fixed
1818-09-10,13,calculated
1818-09-10,13,fixed
1818-09-17,12,calculated
1818-09-17,13,fixed
1818-09-24,12,calculated
1818-09-24,12,fixed
1818-10-01,12,calculated
1818-10-01,12,fixed
1818-10-08,13,calculated
1818-10-08,13,fixed
1818-10-15,13,calculated
1818-10-15,13,fixed
1818-10-22,12,calculated
1818-10-22,13,fixed
1818-10-29,12,calculated
1818-10-29,12,fixed
1818-11-05,12,calculated
1818-11-05,12,fixed
1818-11-12,11,calculated
1818-11-12,11,fixed
1818-11-19,12,calculated
1818-11-19,12,fixed
1818-11-26,11,calculated
1818-11-26,11,fixed
1818-12-03,12,calculated
1818-12-03,11,fixed
1818-12-10,12,calculated
1818-12-10,12,fixed
1818-12-17,11,calculated
1818-12-17,11,fixed
1818-12-24,12,calculated
1818-12-24,12,fixed
1818-12-31,11,calculated
1818-12-31,11,fixed
1819-01-07,11,calculated
1819-01-07,11,fixed
1819-01-14,11,calculated
1819-01-14,11,fixed
1819-01-21,11,calculated
1819-01-21,11,fixed
1819-01-28,11,calculated
1819-01-28,11,fixed
1819-02-04,11,calculated
1819-02-04,11,fixed
1819-02-11,11,calculated
1819-02-11,11,fixed
1819-02-18,10,calculated
1819-02-18,10,fixed
1819-02-25,11,calculated
1819-02-25,10,fixed
1819-03-04,10,calculated
1819-03-04,10,fixed
1819-03-11,11,calculated
1819-03-11,11,fixed
1819-03-18,11,calculated
1819-03-18,10,fixed
1819-03-25,10,calculated
1819-03-25,10,fixed
1819-04-01,11,calculated
1819-04-01,11,fixed
1819-04-08,10,calculated
1819-04-08,10,fixed
1819-04-15,10,calculated
1819-04-15,11,fixed
1819-04-22,10,calculated
1819-04-22,11,fixed
1819-04-29,10,calculated
1819-04-29,11,fixed
1819-05-06,10,calculated
1819-05-06,11,fixed
1819-05-13,10,calculated
1819-05-13,11,fixed
1819-05-20,11,calculated
1819-05-20,11,fixed
1819-05-27,11,calculated
1819-05-27,11,fixed
1819-06-03,11,calculated
1819-06-03,11,fixed
1819-06-10,11,calculated
1819-06-10,11,fixed
1819-06-17,10,calculated
1819-06-17,10,fixed
1819-06-24,11,calculated
1819-06-24,11,fixed
1819-07-01,11,calculated
1819-07-01,11,fixed
1819-07-08,11,calculated
1819-07-08,11,fixed
1819-07-15,10,calculated
1819-07-15,11,fixed
1819-07-22,11,calculated
1819-07-22,11,fixed
1819-07-29,11,calculated
1819-07-29,10,fixed
1819-08-05,11,calculated
1819-08-05,11,fixed
1819-08-12,10,calculated
1819-08-12,10,fixed
1819-08-19,10,calculated
1819-08-19,10,fixed
1819-08-26,9,calculated
1819-08-26,9,fixed
1819-09-02,9,calculated
1819-09-02,9,fixed
1819-09-09,10,calculated
1819-09-09,10,fixed
1819-09-16,10,calculated
1819-09-16,10,fixed
1819-09-23,10,calculated
1819-09-23,10,fixed
1819-09-30,9,calculated
1819-09-30,10,fixed
1819-10-07,10,calculated
1819-10-07,10,fixed
1819-10-14,9,calculated
1819-10-14,9,fixed
1819-10-21,9,calculated
1819-10-21,9,fixed
1819-10-28,9,calculated
1819-10-28,9,fixed
1819-11-04,9,calculated
1819-11-04,9,fixed
1819-11-11,9,calculated
1819-11-11,9,fixed
1819-11-18,9,calculated
1819-11-18,9,fixed
1819-11-25,9,calculated
1819-11-25,9,fixed
1819-12-02,9,calculated
1819-12-02,9,fixed
1819-12-09,9,calculated
1819-12-09,9,fixed
1819-12-16,9,calculated
1819-12-16,9,fixed
1819-12-23,9,calculated
1819-12-23,9,fixed
1819-12-30,9,calculated
1819-12-30,9,fixed
1820-01-06,9,calculated
1820-01-06,9,fixed
1820-01-13,9,calculated
1820-01-13,9,fixed
1820-01-20,9,calculated
1820-01-20,9,fixed
1820-01-27,9,calculated
1820-01-27,9,fixed
1820-02-03,9,calculated
1820-02-03,9,fixed
1820-02-10,9,calculated
1820-02-10,9,fixed
1820-02-17,9,calculated
1820-02-17,9,fixed
1820-02-24,9,calculated
1820-02-24,9,fixed
1820-03-02,9,calculated
1820-03-02,9,fixed
1820-03-09,10,calculated
1820-03-09,9,fixed
1820-03-16,9,calculated
1820-03-16,9,fixed
1820-03-23,10,calculated
1820-03-23,10,fixed
1820-03-30,10,calculated
1820-03-30,10,fixed
1820-04-06,10,calculated
1820-04-06,10,fixed
1820-04-13,10,calculated
1820-04-13,10,fixed
1820-04-20,10,calculated
1820-04-20,10,fixed
1820-04-27,9,calculated
1820-04-27,9,fixed
1820-05-04,9,calculated
1820-05-04,9,fixed
1820-05-11,9,calculated
1820-05-11,9,fixed
1820-05-18,9,calculated
1820-05-18,9,fixed
1820-05-25,9,calculated
1820-05-25,9,fixed
1820-06-01,9,calculated
1820-06-01,9,fixed
1820-06-08,9,calculated
1820-06-08,9,fixed
1820-06-15,9,calculated
1820-06-15,9,fixed
1820-06-22,10,calculated
1820-06-22,10,fixed
1820-06-29,10,calculated
1820-06-29,10,fixed
1820-07-06,10,calculated
1820-07-06,10,fixed
1820-07-13,10,calculated
1820-07-13,10,fixed
1820-07-20,10,calculated
1820-07-20,10,fixed
1820-07-27,10,calculated
1820-07-27,10,fixed
1820-08-03,10,calculated
1820-08-03,10,fixed
1820-08-10,10,calculated
1820-08-10,10,fixed
1820-08-17,10,calculated
1820-08-17,10,fixed
1820-08-24,9,calculated
1820-08-24,9,fixed
1820-08-31,9,calculated
1820-08-31,9,fixed
1820-09-07,9,calculated
1820-09-07,10,fixed
1820-09-14,10,calculated
1820-09-14,10,fixed
1820-09-21,10,calculated
1820-09-21,10,fixed
1820-09-28,10,calculated
1820-09-28,10,fixed
1820-10-05,10,calculated
1820-10-05,10,fixed
1820-10-12,10,calculated
1820-10-12,10,fixed
1820-10-19,10,calculated
1820-10-19,10,fixed
1820-10-26,10,calculated
1820-10-26,10,fixed
1820-11-02,10,calculated
1820-11-02,10,fixed
1820-11-09,10,calculated
1820-11-09,10,fixed
1820-11-16,10,calculated
1820-11-16,10,fixed
1820-11-23,10,calculated
1820-11-23,10,fixed
1820-11-30,10,calculated
1820-11-30,10,fixed
1820-12-07,10,calculated
1820-12-07,10,fixed
1820-12-14,10,calculated
1820-12-14,10,fixed
1820-12-21,10,calculated
1820-12-21,10,fixed
1820-12-28,10,calculated
1820-12-28,10,fixed
1821-01-04,10,calculated
1821-01-04,10,fixed
1821-01-11,10,calculated
1821-01-11,10,fixed
1821-01-18,10,calculated
1821-01-18,10,fixed
1821-01-25,10,calculated
1821-01-25,10,fixed
1821-02-01,10,calculated
1821-02-01,10,fixed
1821-02-08,10,calculated
1821-02-08,10,fixed
1821-02-15,10,calculated
1821-02-15,10,fixed
1821-02-22,10,calculated
1821-02-22,10,fixed
1821-03-01,10,calculated
1821-03-01,10,fixed
1821-03-08,10,calculated
1821-03-08,10,fixed
1821-03-15,10,calculated
1821-03-15,10,fixed
1821-03-22,10,calculated
1821-03-22,10,fixed
1821-03-29,10,calculated
1821-03-29,10,fixed
1821-04-05,10,calculated
1821-04-05,10,fixed
1821-04-12,10,calculated
1821-04-12,10,fixed
1821-04-19,10,calculated
1821-04-19,10,fixed
1821-04-26,10,calculated
1821-04-26,10,fixed
1821-05-03,10,calculated
1821-05-03,10,fixed
1821-05-10,10,calculated
1821-05-10,10,fixed
1821-05-17,9,calculated
1821-05-17,10,fixed
1821-05-24,9,calculated
1821-05-24,9,fixed
1821-05-31,9,calculated
1821-05-31,9,fixed
1821-06-07,10,calculated
1821-06-07,10,fixed
1821-06-14,10,calculated
1821-06-14,10,fixed
1821-06-21,10,calculated
1821-06-21,10,fixed
1821-06-28,10,calculated
1821-06-28,10,fixed
1821-07-05,11,calculated
1821-07-05,11,fixed
1821-07-12,11,calculated
1821-07-12,11,fixed
1821-07-19,11,calculated
1821-07-19,11,fixed
1821-07-26,11,calculated
1821-07-26,11,fixed
1821-08-02,11,calculated
1821-08-02,11,fixed
1821-08-09,10,calculated
1821-08-09,10,fixed
1821-08-16,10,calculated
1821-08-16,10,fixed
1821-08-23,11,calculated
1821-08-23,11,fixed
1821-08-30,10,calculated
1821-08-30,10,fixed
1821-09-06,10,calculated
1821-09-06,10,fixed
1821-09-13,10,calculated
1821-09-13,10,fixed
1821-09-20,10,calculated
1821-09-20,10,fixed
1821-09-27,10,calculated
1821-09-27,10,fixed
1821-10-04,10,calculated
1821-10-04,10,fixed
1821-10-11,10,calculated
1821-10-11,10,fixed
1821-10-18,10,calculated
1821-10-18,10,fixed
1821-10-25,9,calculated
1821-10-25,9,fixed
1821-11-01,9,calculated
1821-11-01,9,fixed
1821-11-08,9,calculated
1821-11-08,9,fixed
1821-11-15,9,calculated
1821-11-15,9,fixed
1821-11-22,9,calculated
1821-11-22,9,fixed
1821-11-29,9,calculated
1821-11-29,9,fixed
1821-12-06,9,calculated
1821-12-06,9,fixed
1821-12-13,9,calculated
1821-12-13,9,fixed
1821-12-20,9,calculated
1821-12-20,9,fixed
1821-12-27,9,calculated
1821-12-27,9,fixed
1822-01-03,9,calculated
1822-01-03,9,fixed
1822-01-10,9,calculated
1822-01-10,9,fixed
1822-01-17,9,calculated
1822-01-17,9,fixed
1822-01-24,9,calculated
1822-01-24,9,fixed
1822-01-31,8,calculated
1822-01-31,9,fixed
1822-02-07,8,calculated
1822-02-07,8,fixed
1822-02-14,8,calculated
1822-02-14,8,fixed
1822-02-21,8,calculated
1822-02-21,8,fixed
1822-02-28,8,calculated
1822-02-28,8,fixed
1822-03-07,8,calculated
1822-03-07,8,fixed
1822-03-14,8,calculated
1822-03-14,8,fixed
1822-03-21,8,calculated
1822-03-21,8,fixed
1822-03-28,8,calculated
1822-03-28,8,fixed
1822-04-04,8,calculated
1822-04-04,8,fixed
1822-04-11,8,calculated
1822-04-11,8,fixed
1822-04-18,8,calculated
1822-04-18,8,fixed
1822-04-25,8,calculated
1822-04-25,8,fixed
1822-05-02,8,calculated
1822-05-02,8,fixed
1822-05-09,8,calculated
1822-05-09,8,fixed
1822-05-16,8,calculated
1822-05-16,8,fixed
1822-05-23,8,calculated
1822-05-23,8,fixed
1822-05-30,8,calculated
1822-05-30,8,fixed
1822-06-06,8,calculated
1822-06-06,8,fixed
1822-06-13,8,calculated
1822-06-13,8,fixed
1822-06-20,8,calculated
1822-06-20,8,fixed
1822-06-27,8,calculated
1822-06-27,8,fixed
1822-07-04,9,calculated
1822-07-04,9,fixed
1822-07-11,9,calculated
1822-07-11,9,fixed
1822-07-18,10,calculated
1822-07-18,10,fixed
1822-07-25,10,calculated
1822-07-25,10,fixed
1822-08-01,10,calculated
1822-08-01,10,fixed
1822-08-08,10,calculated
1822-08-08,10,fixed
1822-08-15,10,calculated
1822-08-15,10,fixed
1822-08-22,9,calculated
1822-08-22,9,fixed
1822-08-29,9,calculated
1822-08-29,9,fixed
1822-09-05,9,calculated
1822-09-05,9,fixed
1822-09-12,9,calculated
1822-09-12,9,fixed
1822-09-19,9,calculated
1822-09-19,9,fixed
1822-09-26,9,calculated
1822-09-26,9,fixed
1822-10-03,9,calculated
1822-10-03,9,fixed
1822-10-10,9,calculated
1822-10-10,9,fixed
1822-10-17,10,calculated
1822-10-17,10,fixed
1822-10-24,10,calculated
1822-10-24,10,fixed
1822-10-31,9,calculated
1822-10-31,10,fixed
1822-11-07,9,calculated
1822-11-07,10,fixed
1822-11-14,10,calculated
1822-11-14,10,fixed
1822-11-21,10,calculated
1822-11-21,10,fixed
1822-11-28,10,calculated
1822-11-28,10,fixed
1822-12-05,9,calculated
1822-12-05,9,fixed
1822-12-12,9,calculated
1822-12-12,9,fixed
1822-12-19,9,calculated
1822-12-19,9,fixed
1822-12-26,10,calculated
1822-12-26,10,fixed
1823-01-02,10,calculated
1823-01-02,10,fixed
1823-01-09,10,calculated
1823-01-09,10,fixed
1823-01-16,10,calculated
1823-01-16,10,fixed
1823-01-23,10,calculated
1823-01-23,10,fixed
1823-01-30,10,calculated
1823-01-30,10,fixed
1823-02-06,10,calculated
1823-02-06,10,fixed
1823-02-13,10,calculated
1823-02-13,10,fixed
1823-02-20,10,calculated
1823-02-20,10,fixed
1823-02-27,10,calculated
1823-02-27,10,fixed
1823-03-06,10,calculated
1823-03-06,10,fixed
1823-03-13,10,calculated
1823-03-13,10,fixed
1823-03-20,10,calculated
1823-03-20,10,fixed
1823-03-27,10,calculated
1823-03-27,10,fixed
1823-04-03,10,calculated
1823-04-03,10,fixed
1823-04-10,10,calculated
1823-04-10,10,fixed
1823-04-17,10,calculated
1823-04-17,10,fixed
1823-04-24,10,calculated
1823-04-24,10,fixed
1823-05-01,10,calculated
1823-05-01,10,fixed
1823-05-03,10,fixed
1823-05-08,10,calculated
1823-05-15,10,calculated
1823-05-15,10,fixed
1823-05-22,10,calculated
1823-05-22,10,fixed
1823-05-29,10,calculated
1823-05-29,10,fixed
1823-06-05,10,calculated
1823-06-05,10,fixed
1823-06-12,10,calculated
1823-06-12,10,fixed
1823-06-19,9,calculated
1823-06-19,9,fixed
1823-06-26,10,calculated
1823-06-26,10,fixed
1823-07-03,10,calculated
1823-07-03,10,fixed
1823-07-10,10,calculated
1823-07-10,10,fixed
1823-07-17,10,calculated
1823-07-17,10,fixed
1823-07-24,10,calculated
1823-07-24,10,fixed
1823-07-31,10,calculated
1823-07-31,10,fixed
1823-08-07,10,calculated
1823-08-07,10,fixed
1823-08-14,10,calculated
1823-08-14,10,fixed
1823-08-21,10,calculated
1823-08-21,10,fixed
1823-08-28,9,calculated
1823-08-28,9,fixed
1823-09-04,9,calculated
1823-09-04,9,fixed
1823-09-11,9,calculated
1823-09-11,9,fixed
1823-09-18,9,calculated
1823-09-18,9,fixed
1823-09-25,9,calculated
1823-09-25,9,fixed
1823-10-02,9,calculated
1823-10-02,9,fixed
1823-10-09,9,calculated
1823-10-09,9,fixed
1823-10-16,9,calculated
1823-10-16,9,fixed
1823-10-23,9,calculated
1823-10-23,10,fixed
1823-10-30,10,calculated
1823-10-30,10,fixed
1823-11-06,9,calculated
1823-11-06,9,fixed
1823-11-13,9,calculated
1823-11-13,9,fixed
1823-11-20,9,calculated
1823-11-20,9,fixed
1823-11-27,9,calculated
1823-11-27,9,fixed
1823-12-04,9,calculated
1823-12-04,9,fixed
1823-12-11,9,calculated
1823-12-11,9,fixed
1823-12-18,9,calculated
1823-12-18,9,fixed
1823-12-25,9,calculated
1823-12-25,9,fixed
1824-01-01,9,calculated
1824-01-01,9,fixed
1824-01-08,9,calculated
1824-01-08,9,fixed
1824-01-15,9,calculated
1824-01-15,9,fixed
1824-01-22,9,calculated
1824-01-22,9,fixed
1824-01-29,9,calculated
1824-01-29,9,fixed
1824-02-05,9,calculated
1824-02-12,9,calculated
1824-02-12,9,fixed
1824-02-19,9,calculated
1824-02-19,9,fixed
1824-02-26,9,calculated
1824-02-26,9,fixed
1824-03-04,9,calculated
1824-03-04,9,fixed
1824-03-11,9,calculated
1824-03-11,9,fixed
1824-03-18,9,calculated
1824-03-18,9,fixed
1824-03-25,9,calculated
1824-03-25,9,fixed
1824-04-01,10,calculated
1824-04-01,10,fixed
1824-04-08,10,calculated
1824-04-08,10,fixed
1824-04-15,10,calculated
1824-04-15,10,fixed
1824-04-22,10,calculated
1824-04-22,10,fixed
1824-04-29,10,calculated
1824-04-29,10,fixed
1824-05-06,10,calculated
1824-05-06,10,fixed
1824-05-13,10,calculated
1824-05-13,10,fixed
1824-05-20,10,calculated
